sale_id,sale_date,store_id,store_name,customer_id,channel,payment_method,product_id,barcode,quantity,unit_price_aed,discount_pct,promo_id,revenue_aed,cost_aed,gross_profit_aed
T022667,2025-11-27,S005,Deira Branch,C03757,Delivery,Cash,P0009,4303911718221,2,11.42,0.0,,22.84,15.9,6.94
T022668,2026-01-04,S004,Marina Branch,C01740,InStore,Cash,P0031,6688937346701,2,10.91,0.0,,21.82,15.12,6.7
T022669,2025-12-17,S003,Al Barsha Branch,C00076,InStore,Card,P0221,1143744701204,2,22.7,0.25,PR0066,45.4,36.0,9.4
T022670,2025-10-20,S003,Al Barsha Branch,C00254,Delivery,Cash,P0067,8117758917831,1,12.47,0.05,PR0021,12.47,8.27,4.2
T022671,2025-11-24,S004,Marina Branch,C02724,Online,Google Pay,P0191,7528953926442,4,9.79,0.15,PR0040,39.16,29.8,9.36
T022672,2025-12-03,S001,JVC Branch,C00184,Online,Apple Pay,P0208,3494466574378,1,16.12,0.0,,16.12,13.27,2.85
T022673,2025-11-29,S001,JVC Branch,C01929,Delivery,Apple Pay,P0091,1798089324603,3,13.93,0.0,,41.79,30.99,10.8
T022674,2025-11-29,S002,Dubai Hills Branch,C00310,InStore,Cash,P0129,3028439599534,6,13.94,0.0,,83.64,47.1,36.54
T022675,2026-01-07,S004,Marina Branch,C00073,InStore,Card,P0107,5953278774706,1,26.05,0.0,,26.05,21.08,4.97
T022676,2025-11-26,S002,Dubai Hills Branch,C00350,InStore,Google Pay,P0286,3718376452084,2,6.8,0.0,,13.6,10.62,2.98
T022677,2025-10-25,S001,JVC Branch,C02503,InStore,Google Pay,P0083,5186449251922,6,19.19,0.15,PR0056,115.14,106.62,8.52
T022678,2025-11-20,S004,Marina Branch,C03064,Online,Card,P0047,4902787429677,1,11.46,0.0,,11.46,9.61,1.85
T022679,2025-10-17,S003,Al Barsha Branch,C01496,Online,Google Pay,P0096,4796275705967,3,5.65,0.3,PR0075,16.95,15.66,1.29
T022680,2025-10-20,S001,JVC Branch,C03976,Online,Cash,P0195,2621815997064,4,14.31,0.0,,57.24,35.96,21.28
T022681,2026-01-03,S004,Marina Branch,C03766,Online,Card,P0208,3494466574378,4,14.51,0.1,PR0049,58.04,53.08,4.96
T022682,2025-11-11,S001,JVC Branch,C02853,Online,Card,P0279,2820055778482,6,9.66,0.3,PR0054,57.96,63.84,-5.88
T022683,2025-12-30,S003,Al Barsha Branch,C02345,InStore,Card,P0265,7690426818186,3,12.32,0.0,,36.96,31.02,5.94
T022684,2025-11-15,S005,Deira Branch,C01681,InStore,Apple Pay,P0075,8403690034324,3,5.38,0.0,,16.14,10.26,5.88
T022685,2025-11-16,S005,Deira Branch,C00795,Delivery,Apple Pay,P0122,7426841459334,3,9.79,0.0,,29.37,19.32,10.05
T022686,2025-12-12,S003,Al Barsha Branch,C03873,Online,Cash,P0221,1143744701204,4,30.27,0.0,,121.08,72.0,49.08
T022687,2025-11-01,S002,Dubai Hills Branch,C03515,Online,Card,P0276,6996112535544,4,15.83,0.0,,63.32,51.32,12.0
T022688,2025-11-11,S005,Deira Branch,C00532,InStore,Apple Pay,P0089,1530515220475,6,11.19,0.0,,67.14,44.94,22.2
T022689,2025-11-29,S001,JVC Branch,C01058,InStore,Apple Pay,P0120,7420549329661,1,86.76,0.0,,86.76,52.74,34.02
T022690,2025-10-18,S003,Al Barsha Branch,C03680,Online,Cash,P0272,5647292931435,4,8.15,0.0,,32.6,22.08,10.52
T022691,2025-11-19,S002,Dubai Hills Branch,C00778,Online,Apple Pay,P0095,7652775841611,3,11.74,0.0,,35.22,20.7,14.52
T022692,2025-10-31,S004,Marina Branch,C01440,InStore,Apple Pay,P0131,3427086688262,1,39.0,0.0,,39.0,23.6,15.4
T022693,2025-11-16,S005,Deira Branch,C00254,Delivery,Google Pay,P0274,7175455884505,5,13.51,0.0,,67.55,51.15,16.4
T022694,2026-01-01,S004,Marina Branch,C01257,Delivery,Apple Pay,P0237,2590947985150,2,6.63,0.0,,13.26,9.14,4.12
T022695,2025-11-10,S004,Marina Branch,C02112,Online,Google Pay,P0063,471138267588,6,9.14,0.0,,54.84,40.86,13.98
T022696,2025-10-19,S003,Al Barsha Branch,C01163,InStore,Apple Pay,P0085,3221418880597,4,7.61,0.25,PR0056,30.44,26.48,3.96
T022697,2026-01-07,S005,Deira Branch,C01277,Delivery,Apple Pay,P0092,5188888067065,3,18.9,0.0,,56.7,34.38,22.32
T022698,2026-01-11,S004,Marina Branch,C00040,InStore,Apple Pay,P0275,9982455877165,3,9.55,0.0,,28.65,23.22,5.43
T022699,2025-12-09,S004,Marina Branch,C02037,InStore,Google Pay,P0300,8925832067996,5,16.78,0.0,,83.9,47.5,36.4
T022700,2025-11-17,S002,Dubai Hills Branch,C01790,Online,Apple Pay,P0228,7589975711300,6,9.23,0.0,,55.38,36.48,18.9
T022701,2025-11-24,S004,Marina Branch,C03971,InStore,Apple Pay,P0132,5183046990131,2,11.72,0.15,PR0029,23.44,17.9,5.54
T022702,2025-12-17,S004,Marina Branch,C01502,InStore,Google Pay,P0003,1849593103410,3,16.89,0.0,,50.67,38.97,11.7
T022703,2025-12-22,S004,Marina Branch,C03117,Delivery,Card,P0208,3494466574378,4,16.12,0.0,,64.48,53.08,11.4
T022704,2025-12-31,S001,JVC Branch,C01063,InStore,Card,P0102,9226801824220,1,16.38,0.3,PR0009,16.38,13.77,2.61
T022705,2025-12-25,S003,Al Barsha Branch,C01379,Online,Cash,P0184,1510702966706,2,15.94,0.0,,31.88,26.16,5.72
T022706,2026-01-14,S005,Deira Branch,C01335,Online,Cash,P0176,3536541951800,1,17.98,0.0,,17.98,14.82,3.16
T022707,2025-11-25,S005,Deira Branch,C02503,Online,Cash,P0131,3427086688262,1,39.0,0.0,,39.0,23.6,15.4
T022708,2025-12-14,S001,JVC Branch,C02530,Delivery,Card,P0286,3718376452084,5,5.1,0.25,PR0002,25.5,26.55,-1.05
T022709,2025-12-24,S003,Al Barsha Branch,C00399,InStore,Google Pay,P0007,6697848018454,3,22.23,0.05,PR0049,66.69,55.29,11.4
T022710,2026-01-12,S004,Marina Branch,C01825,Online,Cash,P0210,9652074466605,5,44.08,0.15,PR0060,220.4,154.3,66.1
T022711,2025-12-27,S001,JVC Branch,C02179,Online,Google Pay,P0108,47974801622,3,14.31,0.0,,42.93,36.06,6.87
T022712,2025-12-21,S001,JVC Branch,C02258,Delivery,Google Pay,P0211,5842824172489,3,16.44,0.0,,49.32,37.29,12.03
T022713,2025-12-16,S002,Dubai Hills Branch,C00511,Online,Cash,P0198,6256527047743,3,14.21,0.0,,42.63,34.89,7.74
T022714,2025-11-07,S004,Marina Branch,C03824,Delivery,Apple Pay,P0003,1849593103410,3,16.89,0.0,,50.67,38.97,11.7
T022715,2025-12-06,S002,Dubai Hills Branch,C02036,InStore,Card,P0074,1476797643819,6,17.46,0.25,PR0032,104.76,113.82,-9.06
T022716,2025-11-30,S004,Marina Branch,C01097,InStore,Google Pay,P0048,2567468071549,3,15.59,0.2,PR0072,46.77,39.33,7.44
T022717,2025-10-29,S003,Al Barsha Branch,C03334,InStore,Google Pay,P0044,2812067974037,4,12.12,0.0,,48.48,30.52,17.96
T022718,2025-12-18,S002,Dubai Hills Branch,C03674,Delivery,Card,P0216,2104478985628,2,17.56,0.0,,35.12,20.4,14.72
T022719,2025-11-10,S002,Dubai Hills Branch,C00784,Online,Cash,P0062,9651370985933,6,12.62,0.0,,75.72,44.46,31.26
T022720,2025-12-16,S005,Deira Branch,C01572,Online,Google Pay,P0129,3028439599534,1,9.76,0.3,PR0054,9.76,7.85,1.91
T022721,2025-12-19,S005,Deira Branch,C01005,InStore,Google Pay,P0063,471138267588,1,9.14,0.0,,9.14,6.81,2.33
T022722,2025-10-20,S005,Deira Branch,C00712,InStore,Apple Pay,P0166,3712938700514,3,10.89,0.3,PR0070,32.67,34.86,-2.19
T022723,2025-12-04,S004,Marina Branch,C01346,InStore,Cash,P0213,8460223569722,1,15.04,0.2,PR0077,15.04,13.16,1.88
T022724,2025-11-21,S005,Deira Branch,C01697,Delivery,Card,P0087,7468862392405,2,18.55,0.0,,37.1,24.5,12.6
T022725,2025-11-15,S002,Dubai Hills Branch,C02301,Online,Cash,P0175,3800030756222,1,69.8,0.05,PR0004,69.8,46.03,23.77
T022726,2025-12-17,S001,JVC Branch,C02654,InStore,Google Pay,P0246,5775949299550,3,11.98,0.0,,35.94,20.85,15.09
T022727,2025-11-06,S002,Dubai Hills Branch,C03020,Delivery,Cash,P0027,7693676320164,3,6.75,0.25,PR0078,20.25,22.83,-2.58
T022728,2025-11-21,S005,Deira Branch,C03264,Online,Card,P0210,9652074466605,2,44.08,0.15,PR0057,88.16,61.72,26.44
T022729,2025-11-13,S002,Dubai Hills Branch,C03117,InStore,Cash,P0084,4865281685058,1,11.23,0.0,,11.23,6.61,4.62
T022730,2025-12-09,S005,Deira Branch,C00437,Online,Apple Pay,P0033,6464170805317,4,13.4,0.0,,53.6,34.76,18.84
T022731,2026-01-02,S003,Al Barsha Branch,C00436,InStore,Apple Pay,P0153,512382825862,1,21.37,0.0,,21.37,12.18,9.19
T022732,2026-01-06,S003,Al Barsha Branch,C00643,Delivery,Google Pay,P0059,909743953393,5,15.12,0.0,,75.6,63.75,11.85
T022733,2026-01-04,S003,Al Barsha Branch,C03657,Online,Card,P0245,8781414139754,4,6.64,0.25,PR0074,26.56,20.68,5.88
T022734,2025-12-13,S005,Deira Branch,C01735,InStore,Google Pay,P0013,3178108013264,6,14.65,0.0,,87.9,52.02,35.88
T022735,2026-01-12,S005,Deira Branch,C01865,Delivery,Apple Pay,P0028,7278895798682,4,15.36,0.0,,61.44,34.72,26.72
T022736,2025-10-25,S001,JVC Branch,C03681,Online,Apple Pay,P0144,7541212678883,1,71.14,0.0,,71.14,46.83,24.31
T022737,2025-12-23,S005,Deira Branch,C00155,InStore,Card,P0169,9994043898360,4,12.36,0.0,,49.44,31.28,18.16
T022738,2025-11-09,S001,JVC Branch,C02349,Online,Apple Pay,P0216,2104478985628,2,17.56,0.0,,35.12,20.4,14.72
T022739,2025-12-06,S005,Deira Branch,C02929,Online,Card,P0066,4228421020537,1,16.23,0.25,PR0058,16.23,14.04,2.19
T022740,2025-10-26,S001,JVC Branch,C01473,InStore,Apple Pay,P0251,8567700518447,1,13.95,0.2,PR0028,13.95,10.98,2.97
T022741,2025-10-31,S004,Marina Branch,C03381,InStore,Card,P0287,3136502491637,1,12.77,0.0,,12.77,9.47,3.3
T022742,2025-12-20,S004,Marina Branch,C03280,Online,Cash,P0137,7509977008864,1,50.7,0.0,,50.7,38.64,12.06
T022743,2025-11-22,S001,JVC Branch,C00639,Delivery,Card,P0223,7621202169796,4,17.12,0.0,,68.48,57.44,11.04
T022744,2025-12-08,S005,Deira Branch,C01254,Delivery,Cash,P0145,6046618398263,2,14.75,0.0,,29.5,17.02,12.48
T022745,2025-10-30,S005,Deira Branch,C00175,InStore,Cash,P0020,6204505331582,2,7.8,0.05,PR0015,15.6,13.14,2.46
T022746,2025-11-24,S003,Al Barsha Branch,C00742,Delivery,Apple Pay,P0085,3221418880597,4,10.15,0.0,,40.6,26.48,14.12
T022747,2025-10-23,S002,Dubai Hills Branch,C00252,InStore,Apple Pay,P0026,2148951343321,6,14.0,0.0,,84.0,57.36,26.64
T022748,2025-12-05,S004,Marina Branch,C03731,Online,Apple Pay,P0297,433504888995,3,18.45,0.0,,55.35,40.35,15.0
T022749,2025-10-17,S002,Dubai Hills Branch,C02201,InStore,Apple Pay,P0060,7095214562324,4,18.94,0.0,,75.76,62.2,13.56
T022750,2025-10-17,S003,Al Barsha Branch,C01279,InStore,Card,P0184,1510702966706,5,15.94,0.0,,79.7,65.4,14.3
T022751,2025-12-23,S004,Marina Branch,C00984,Delivery,Cash,P0074,1476797643819,1,23.28,0.0,,23.28,18.97,4.31
T022752,2025-12-01,S001,JVC Branch,C02662,Delivery,Apple Pay,P0191,7528953926442,1,11.52,0.0,,11.52,7.45,4.07
T022753,2026-01-08,S002,Dubai Hills Branch,C02552,Online,Card,P0054,7187026217452,2,12.51,0.25,PR0003,25.02,28.0,-2.98
T022754,2025-11-06,S003,Al Barsha Branch,C02723,Online,Google Pay,P0232,4858333945224,5,10.89,0.25,PR0049,54.45,57.45,-3.0
T022755,2025-10-20,S004,Marina Branch,C03585,Online,Apple Pay,P0031,6688937346701,1,10.91,0.0,,10.91,7.56,3.35
T022756,2026-01-14,S001,JVC Branch,C02106,Delivery,Apple Pay,P0269,9080759579478,4,11.54,0.0,,46.16,27.04,19.12
T022757,2025-11-30,S005,Deira Branch,C00913,InStore,Cash,P0250,8272299275038,5,15.51,0.0,,77.55,62.4,15.15
T022758,2025-11-07,S002,Dubai Hills Branch,C03631,Online,Google Pay,P0200,8989921722333,1,18.17,0.0,,18.17,11.62,6.55
T022759,2025-12-04,S004,Marina Branch,C01869,Online,Card,P0020,6204505331582,6,8.21,0.0,,49.26,39.42,9.84
T022760,2025-11-28,S004,Marina Branch,C01218,Online,Cash,P0054,7187026217452,2,14.18,0.15,PR0080,28.36,28.0,0.36
T022761,2025-11-10,S003,Al Barsha Branch,C03706,Online,Google Pay,P0258,5991624731492,4,7.36,0.3,PR0014,29.44,26.0,3.44
T022762,2025-11-26,S003,Al Barsha Branch,C03879,Online,Apple Pay,P0033,6464170805317,5,13.4,0.0,,67.0,43.45,23.55
T022763,2025-11-18,S001,JVC Branch,C00795,InStore,Card,P0041,824008427108,6,17.43,0.0,,104.58,66.84,37.74
T022764,2025-12-11,S005,Deira Branch,C02600,Online,Google Pay,P0152,1254573875711,5,12.16,0.2,PR0075,60.8,48.55,12.25
T022765,2025-11-25,S001,JVC Branch,C01631,Delivery,Apple Pay,P0071,494519832731,1,68.11,0.1,PR0057,68.11,56.84,11.27
T022766,2025-11-06,S002,Dubai Hills Branch,C00217,InStore,Google Pay,P0058,6474367136957,1,59.85,0.0,,59.85,49.89,9.96
T022767,2025-10-29,S001,JVC Branch,C03814,Online,Card,P0164,8929750017019,3,10.1,0.0,,30.3,19.11,11.19
T022768,2025-11-29,S005,Deira Branch,C01294,InStore,Google Pay,P0098,7192856543107,4,14.75,0.0,,59.0,44.48,14.52
T022769,2025-11-08,S003,Al Barsha Branch,C02144,Delivery,Google Pay,P0036,5067165726287,5,7.02,0.2,PR0008,35.1,29.8,5.3
T022770,2025-10-20,S005,Deira Branch,C01581,Online,Cash,P0150,8911352909656,1,25.57,0.15,PR0057,25.57,21.45,4.12
T022771,2026-01-15,S005,Deira Branch,C02305,InStore,Google Pay,P0101,1467866912516,1,5.74,0.3,PR0016,5.74,6.49,-0.75
T022772,2025-12-23,S005,Deira Branch,C03147,Delivery,Cash,P0218,16761847235,3,11.15,0.1,PR0076,33.45,27.06,6.39
T022773,2025-10-26,S004,Marina Branch,C01860,InStore,Card,P0030,1665876036691,6,12.16,0.0,,72.96,45.18,27.78
T022774,2025-12-18,S004,Marina Branch,C01061,Delivery,Card,P0180,2344565574315,1,34.89,0.0,,34.89,19.97,14.92
T022775,2025-12-11,S002,Dubai Hills Branch,C00620,Delivery,Card,P0117,833016571208,2,13.3,0.0,,26.6,19.54,7.06
T022776,2026-01-08,S003,Al Barsha Branch,C02415,Online,Cash,P0107,5953278774706,4,26.05,0.0,,104.2,84.32,19.88
T022777,2025-12-28,S005,Deira Branch,C03022,Delivery,Cash,P0061,4517123685169,6,11.38,0.0,,68.28,42.84,25.44
T022778,2026-01-10,S001,JVC Branch,C02676,Online,Card,P0009,4303911718221,3,9.71,0.15,PR0068,29.13,23.85,5.28
T022779,2025-10-24,S003,Al Barsha Branch,C01616,Delivery,Google Pay,P0255,9904137977239,6,7.91,0.0,,47.46,39.24,8.22
T022780,2025-12-19,S003,Al Barsha Branch,C01854,Delivery,Card,P0085,3221418880597,6,10.15,0.0,,60.9,39.72,21.18
T022781,2025-11-16,S002,Dubai Hills Branch,C00057,Online,Cash,P0201,2945116868541,1,75.58,0.0,,75.58,43.35,32.23
T022782,2025-11-16,S003,Al Barsha Branch,C03296,Online,Card,P0286,3718376452084,6,6.8,0.0,,40.8,31.86,8.94
T022783,2025-12-23,S002,Dubai Hills Branch,C00709,Delivery,Google Pay,P0160,4074517133953,1,34.12,0.0,,34.12,19.81,14.31
T022784,2025-12-25,S005,Deira Branch,C00283,Delivery,Apple Pay,P0105,7102767735928,6,12.72,0.0,,76.32,60.42,15.9
T022785,2025-12-03,S005,Deira Branch,C03595,Online,Apple Pay,P0068,7661771159217,6,19.13,0.0,,114.78,78.9,35.88
T022786,2025-11-01,S004,Marina Branch,C03409,InStore,Apple Pay,P0282,6326634163893,1,16.98,0.0,,16.98,10.3,6.68
T022787,2025-12-31,S003,Al Barsha Branch,C01586,InStore,Apple Pay,P0202,1914856467995,1,32.99,0.0,,32.99,19.26,13.73
T022788,2025-12-28,S003,Al Barsha Branch,C02282,Delivery,Google Pay,P0194,6586179327109,3,8.71,0.0,,26.13,21.96,4.17
T022789,2025-11-03,S002,Dubai Hills Branch,C02687,Delivery,Cash,P0112,6940974993097,1,26.86,0.0,,26.86,21.35,5.51
T022790,2025-12-26,S004,Marina Branch,C03199,Delivery,Google Pay,P0254,302992280928,1,38.91,0.0,,38.91,28.3,10.61
T022791,2025-11-19,S002,Dubai Hills Branch,C03217,InStore,Card,P0211,5842824172489,3,16.44,0.0,,49.32,37.29,12.03
T022792,2025-11-08,S003,Al Barsha Branch,C02849,Delivery,Card,P0073,1201836675250,3,13.3,0.0,,39.9,24.12,15.78
T022793,2025-11-21,S005,Deira Branch,C00401,InStore,Card,P0173,1020275884258,1,13.11,0.0,,13.11,9.62,3.49
T022794,2025-12-22,S002,Dubai Hills Branch,C00885,Online,Apple Pay,P0115,4375758441983,3,12.59,0.0,,37.77,27.09,10.68
T022795,2026-01-09,S004,Marina Branch,C02685,Online,Google Pay,P0002,2654235116159,1,12.83,0.0,,12.83,8.79,4.04
T022796,2025-12-19,S005,Deira Branch,C00668,Online,Cash,P0240,8112880133616,1,36.54,0.0,,36.54,23.35,13.19
T022797,2025-11-01,S005,Deira Branch,C01091,Online,Apple Pay,P0033,6464170805317,2,13.4,0.0,,26.8,17.38,9.42
T022798,2025-11-14,S001,JVC Branch,C01016,InStore,Google Pay,P0139,7933410166680,3,13.42,0.25,PR0067,40.26,42.33,-2.07
T022799,2025-11-16,S001,JVC Branch,C00513,Delivery,Card,P0089,1530515220475,6,11.19,0.0,,67.14,44.94,22.2
T022800,2025-12-29,S005,Deira Branch,C03457,Delivery,Google Pay,P0089,1530515220475,5,7.83,0.3,PR0043,39.15,37.45,1.7
T022801,2025-11-01,S002,Dubai Hills Branch,C01106,Delivery,Apple Pay,P0130,9268705685668,5,11.29,0.0,,56.45,38.05,18.4
T022802,2025-10-28,S004,Marina Branch,C03601,InStore,Google Pay,P0299,9409610556616,4,17.89,0.0,,71.56,49.84,21.72
T022803,2025-12-29,S005,Deira Branch,C01613,Online,Card,P0108,47974801622,5,14.31,0.0,,71.55,60.1,11.45
T022804,2025-12-11,S001,JVC Branch,C03069,Online,Apple Pay,P0047,4902787429677,6,11.46,0.0,,68.76,57.66,11.1
T022805,2025-12-20,S005,Deira Branch,C02977,InStore,Google Pay,P0178,8320603850508,6,22.39,0.0,,134.34,97.74,36.6
T022806,2025-11-06,S001,JVC Branch,C02372,Delivery,Card,P0062,9651370985933,2,12.62,0.0,,25.24,14.82,10.42
T022807,2025-12-17,S002,Dubai Hills Branch,C02675,InStore,Google Pay,P0030,1665876036691,4,12.16,0.0,,48.64,30.12,18.52
T022808,2025-11-03,S004,Marina Branch,C00571,Delivery,Google Pay,P0016,5435346247515,1,11.06,0.0,,11.06,8.14,2.92
T022809,2026-01-12,S005,Deira Branch,C02225,Delivery,Apple Pay,P0007,6697848018454,2,23.4,0.0,,46.8,36.86,9.94
T022810,2025-12-07,S004,Marina Branch,C01417,InStore,Cash,P0115,4375758441983,6,11.96,0.05,PR0079,71.76,54.18,17.58
T022811,2025-11-06,S004,Marina Branch,C01398,InStore,Cash,P0112,6940974993097,1,26.86,0.0,,26.86,21.35,5.51
T022812,2026-01-05,S003,Al Barsha Branch,C00144,InStore,Card,P0047,4902787429677,4,11.46,0.0,,45.84,38.44,7.4
T022813,2025-11-09,S004,Marina Branch,C03930,Delivery,Cash,P0232,4858333945224,2,10.89,0.25,PR0078,21.78,22.98,-1.2
T022814,2025-12-22,S002,Dubai Hills Branch,C01227,InStore,Apple Pay,P0034,3271937452997,4,9.3,0.0,,37.2,22.68,14.52
T022815,2025-10-19,S004,Marina Branch,C00418,InStore,Google Pay,P0276,6996112535544,4,15.83,0.0,,63.32,51.32,12.0
T022816,2025-11-25,S004,Marina Branch,C01998,Online,Cash,P0168,6973112196562,1,97.15,0.25,PR0052,97.15,99.31,-2.16
T022817,2025-10-24,S002,Dubai Hills Branch,C00121,Online,Google Pay,P0008,8281489325286,4,13.21,0.25,PR0077,52.84,42.08,10.76
T022818,2025-12-04,S002,Dubai Hills Branch,C01443,Delivery,Google Pay,P0289,7306524077843,5,14.86,0.0,,74.3,46.05,28.25
T022819,2026-01-08,S001,JVC Branch,C00975,Online,Cash,P0079,9212779979956,3,11.12,0.2,PR0053,33.36,24.21,9.15
T022820,2026-01-02,S003,Al Barsha Branch,C02790,Online,Cash,P0122,7426841459334,5,9.79,0.0,,48.95,32.2,16.75
T022821,2025-10-26,S002,Dubai Hills Branch,C02485,Online,Card,P0074,1476797643819,2,18.62,0.2,PR0011,37.24,37.94,-0.7
T022822,2025-10-20,S004,Marina Branch,C03239,Online,Card,P0216,2104478985628,3,13.17,0.25,PR0051,39.51,30.6,8.91
T022823,2025-10-27,S002,Dubai Hills Branch,C01746,InStore,Card,P0133,3317393638541,1,8.35,0.1,PR0067,8.35,7.52,0.83
T022824,2025-12-19,S004,Marina Branch,C00133,Online,Cash,P0035,9663193149195,3,17.96,0.0,,53.88,31.38,22.5
T022825,2025-12-13,S003,Al Barsha Branch,C01711,Online,Card,P0030,1665876036691,1,12.16,0.0,,12.16,7.53,4.63
T022826,2025-11-14,S003,Al Barsha Branch,C03308,Online,Cash,P0215,835058300334,3,12.06,0.0,,36.18,24.57,11.61
T022827,2025-10-19,S002,Dubai Hills Branch,C02181,Delivery,Google Pay,P0062,9651370985933,2,12.62,0.0,,25.24,14.82,10.42
T022828,2025-12-22,S002,Dubai Hills Branch,C01030,Delivery,Cash,P0036,5067165726287,6,6.15,0.3,PR0002,36.9,35.76,1.14
T022829,2025-11-02,S001,JVC Branch,C02633,Online,Card,P0137,7509977008864,1,50.7,0.0,,50.7,38.64,12.06
T022830,2025-11-03,S001,JVC Branch,C02901,InStore,Google Pay,P0237,2590947985150,2,6.63,0.0,,13.26,9.14,4.12
T022831,2026-01-09,S003,Al Barsha Branch,C01427,Online,Google Pay,P0072,6899809402443,3,17.29,0.25,PR0013,51.87,40.44,11.43
T022832,2025-12-21,S003,Al Barsha Branch,C01548,Delivery,Cash,P0072,6899809402443,1,23.06,0.0,,23.06,13.48,9.58
T022833,2025-12-19,S001,JVC Branch,C01624,Delivery,Google Pay,P0249,2563942788163,4,24.98,0.0,,99.92,71.24,28.68
T022834,2025-10-22,S003,Al Barsha Branch,C03430,Delivery,Google Pay,P0038,5494808313670,1,13.66,0.0,,13.66,9.51,4.15
T022835,2025-11-24,S004,Marina Branch,C03931,Online,Apple Pay,P0179,7024103865710,1,12.27,0.0,,12.27,7.5,4.77
T022836,2025-12-03,S001,JVC Branch,C01670,Online,Card,P0288,5132719500528,4,16.54,0.0,,66.16,51.92,14.24
T022837,2025-12-31,S005,Deira Branch,C03883,InStore,Apple Pay,P0251,8567700518447,1,17.44,0.0,,17.44,10.98,6.46
T022838,2025-12-02,S004,Marina Branch,C01839,Delivery,Apple Pay,P0018,4118244935340,5,15.03,0.0,,75.15,62.35,12.8
T022839,2025-10-31,S004,Marina Branch,C01953,Delivery,Card,P0083,5186449251922,3,22.58,0.0,,67.74,53.31,14.43
T022840,2025-10-26,S004,Marina Branch,C03165,Delivery,Cash,P0036,5067165726287,3,8.78,0.0,,26.34,17.88,8.46
T022841,2025-12-03,S005,Deira Branch,C02121,Delivery,Card,P0287,3136502491637,6,12.77,0.0,,76.62,56.82,19.8
T022842,2025-10-22,S004,Marina Branch,C01555,InStore,Card,P0296,9398368457767,1,7.39,0.3,PR0025,7.39,7.11,0.28
T022843,2025-11-08,S001,JVC Branch,C03276,Delivery,Cash,P0062,9651370985933,3,12.62,0.0,,37.86,22.23,15.63
T022844,2025-12-11,S005,Deira Branch,C01443,InStore,Cash,P0195,2621815997064,5,14.31,0.0,,71.55,44.95,26.6
T022845,2025-12-04,S001,JVC Branch,C02120,Delivery,Google Pay,P0251,8567700518447,1,17.44,0.0,,17.44,10.98,6.46
T022846,2025-12-25,S002,Dubai Hills Branch,C03437,Delivery,Apple Pay,P0061,4517123685169,1,11.38,0.0,,11.38,7.14,4.24
T022847,2025-12-30,S001,JVC Branch,C00234,Online,Cash,P0048,2567468071549,6,18.52,0.05,PR0024,111.12,78.66,32.46
T022848,2026-01-04,S001,JVC Branch,C01798,InStore,Card,P0004,2553419283277,3,22.94,0.0,,68.82,43.59,25.23
T022849,2026-01-03,S004,Marina Branch,C03289,Delivery,Card,P0108,47974801622,4,14.31,0.0,,57.24,48.08,9.16
T022850,2025-11-12,S002,Dubai Hills Branch,C01951,Online,Google Pay,P0272,5647292931435,1,7.74,0.05,PR0005,7.74,5.52,2.22
T022851,2025-11-21,S004,Marina Branch,C01262,InStore,Cash,P0273,7026728857446,5,20.23,0.0,,101.15,60.05,41.1
T022852,2025-10-20,S002,Dubai Hills Branch,C00466,InStore,Cash,P0034,3271937452997,5,9.3,0.0,,46.5,28.35,18.15
T022853,2025-11-14,S004,Marina Branch,C02313,Delivery,Cash,P0053,3963605766276,5,10.62,0.0,,53.1,36.45,16.65
T022854,2025-11-02,S004,Marina Branch,C02252,InStore,Apple Pay,P0108,47974801622,2,12.16,0.15,PR0010,24.32,24.04,0.28
T022855,2025-11-12,S003,Al Barsha Branch,C00783,InStore,Cash,P0230,917798270808,3,17.08,0.0,,51.24,39.21,12.03
T022856,2025-11-01,S002,Dubai Hills Branch,C01530,Delivery,Google Pay,P0178,8320603850508,2,17.91,0.2,PR0031,35.82,32.58,3.24
T022857,2025-11-21,S005,Deira Branch,C01383,Delivery,Cash,P0141,9261429396858,4,14.58,0.0,,58.32,48.32,10.0
T022858,2025-12-29,S005,Deira Branch,C00041,Delivery,Cash,P0170,9180552696584,1,9.82,0.05,PR0058,9.82,7.22,2.6
T022859,2026-01-03,S005,Deira Branch,C03836,Online,Cash,P0027,7693676320164,6,8.1,0.1,PR0059,48.6,45.66,2.94
T022860,2025-10-25,S001,JVC Branch,C01710,Delivery,Cash,P0130,9268705685668,3,9.6,0.15,PR0013,28.8,22.83,5.97
T022861,2025-12-30,S001,JVC Branch,C00767,Online,Card,P0297,433504888995,6,18.45,0.0,,110.7,80.7,30.0
T022862,2025-11-06,S001,JVC Branch,C00067,Delivery,Apple Pay,P0026,2148951343321,1,11.9,0.15,PR0030,11.9,9.56,2.34
T022863,2025-10-29,S002,Dubai Hills Branch,C03715,InStore,Cash,P0142,1631599965044,5,21.27,0.0,,106.35,74.45,31.9
T022864,2026-01-15,S002,Dubai Hills Branch,C01265,InStore,Google Pay,P0077,6416052975168,6,13.88,0.0,,83.28,67.32,15.96
T022865,2025-11-05,S002,Dubai Hills Branch,C01605,Online,Cash,P0152,1254573875711,4,13.68,0.1,PR0070,54.72,38.84,15.88
